A,B,C,D,F
1.0,2013-01-02,1.0,3,foo_45468
1.0,2013-01-02,1.0,3,foo_45469
1.0,2013-01-02,1.0,3,foo_45470
1.0,2013-01-02,1.0,3,foo_45471
1.0,2013-01-02,1.0,3,foo_45472
1.0,2013-01-02,1.0,3,foo_45473
1.0,2013-01-02,1.0,3,foo_45474
1.0,2013-01-02,1.0,3,foo_45475
1.0,2013-01-02,1.0,3,foo_45476
1.0,2013-01-02,1.0,3,foo_45477
1.0,2013-01-02,1.0,3,foo_45478
1.0,2013-01-02,1.0,3,foo_45479
1.0,2013-01-02,1.0,3,foo_45480
1.0,2013-01-02,1.0,3,foo_45481
1.0,2013-01-02,1.0,3,foo_45482
1.0,2013-01-02,1.0,3,foo_45483
1.0,2013-01-02,1.0,3,foo_45484
1.0,2013-01-02,1.0,3,foo_45485
1.0,2013-01-02,1.0,3,foo_45486
1.0,2013-01-02,1.0,3,foo_45487
1.0,2013-01-02,1.0,3,foo_45488
1.0,2013-01-02,1.0,3,foo_45489
1.0,2013-01-02,1.0,3,foo_45490
1.0,2013-01-02,1.0,3,foo_45491
1.0,2013-01-02,1.0,3,foo_45492
1.0,2013-01-02,1.0,3,foo_45493
1.0,2013-01-02,1.0,3,foo_45494
1.0,2013-01-02,1.0,3,foo_45495
1.0,2013-01-02,1.0,3,foo_45496
1.0,2013-01-02,1.0,3,foo_45497
1.0,2013-01-02,1.0,3,foo_45498
1.0,2013-01-02,1.0,3,foo_45499
1.0,2013-01-02,1.0,3,foo_45500
1.0,2013-01-02,1.0,3,foo_45501
1.0,2013-01-02,1.0,3,foo_45502
1.0,2013-01-02,1.0,3,foo_45503
1.0,2013-01-02,1.0,3,foo_45504
1.0,2013-01-02,1.0,3,foo_45505
1.0,2013-01-02,1.0,3,foo_45506
1.0,2013-01-02,1.0,3,foo_45507
1.0,2013-01-02,1.0,3,foo_45508
1.0,2013-01-02,1.0,3,foo_45509
1.0,2013-01-02,1.0,3,foo_45510
1.0,2013-01-02,1.0,3,foo_45511
1.0,2013-01-02,1.0,3,foo_45512
1.0,2013-01-02,1.0,3,foo_45513
1.0,2013-01-02,1.0,3,foo_45514
1.0,2013-01-02,1.0,3,foo_45515
1.0,2013-01-02,1.0,3,foo_45516
1.0,2013-01-02,1.0,3,foo_45517
1.0,2013-01-02,1.0,3,foo_45518
1.0,2013-01-02,1.0,3,foo_45519
1.0,2013-01-02,1.0,3,foo_45520
1.0,2013-01-02,1.0,3,foo_45521
1.0,2013-01-02,1.0,3,foo_45522
1.0,2013-01-02,1.0,3,foo_45523
1.0,2013-01-02,1.0,3,foo_45524
1.0,2013-01-02,1.0,3,foo_45525
1.0,2013-01-02,1.0,3,foo_45526
1.0,2013-01-02,1.0,3,foo_45527
1.0,2013-01-02,1.0,3,foo_45528
1.0,2013-01-02,1.0,3,foo_45529
1.0,2013-01-02,1.0,3,foo_45530
1.0,2013-01-02,1.0,3,foo_45531
1.0,2013-01-02,1.0,3,foo_45532
1.0,2013-01-02,1.0,3,foo_45533
1.0,2013-01-02,1.0,3,foo_45534
1.0,2013-01-02,1.0,3,foo_45535
1.0,2013-01-02,1.0,3,foo_45536
1.0,2013-01-02,1.0,3,foo_45537
1.0,2013-01-02,1.0,3,foo_45538
1.0,2013-01-02,1.0,3,foo_45539
1.0,2013-01-02,1.0,3,foo_45540
1.0,2013-01-02,1.0,3,foo_45541
1.0,2013-01-02,1.0,3,foo_45542
1.0,2013-01-02,1.0,3,foo_45543
1.0,2013-01-02,1.0,3,foo_45544
1.0,2013-01-02,1.0,3,foo_45545
1.0,2013-01-02,1.0,3,foo_45546
1.0,2013-01-02,1.0,3,foo_45547
1.0,2013-01-02,1.0,3,foo_45548
1.0,2013-01-02,1.0,3,foo_45549
1.0,2013-01-02,1.0,3,foo_45550
1.0,2013-01-02,1.0,3,foo_45551
1.0,2013-01-02,1.0,3,foo_45552
1.0,2013-01-02,1.0,3,foo_45553
1.0,2013-01-02,1.0,3,foo_45554
1.0,2013-01-02,1.0,3,foo_45555
1.0,2013-01-02,1.0,3,foo_45556
1.0,2013-01-02,1.0,3,foo_45557
1.0,2013-01-02,1.0,3,foo_45558
1.0,2013-01-02,1.0,3,foo_45559
1.0,2013-01-02,1.0,3,foo_45560
1.0,2013-01-02,1.0,3,foo_45561
1.0,2013-01-02,1.0,3,foo_45562
1.0,2013-01-02,1.0,3,foo_45563
1.0,2013-01-02,1.0,3,foo_45564
1.0,2013-01-02,1.0,3,foo_45565
1.0,2013-01-02,1.0,3,foo_45566
1.0,2013-01-02,1.0,3,foo_45567
1.0,2013-01-02,1.0,3,foo_45568
1.0,2013-01-02,1.0,3,foo_45569
1.0,2013-01-02,1.0,3,foo_45570
1.0,2013-01-02,1.0,3,foo_45571
1.0,2013-01-02,1.0,3,foo_45572
1.0,2013-01-02,1.0,3,foo_45573
1.0,2013-01-02,1.0,3,foo_45574
1.0,2013-01-02,1.0,3,foo_45575
1.0,2013-01-02,1.0,3,foo_45576
1.0,2013-01-02,1.0,3,foo_45577
1.0,2013-01-02,1.0,3,foo_45578
1.0,2013-01-02,1.0,3,foo_45579
1.0,2013-01-02,1.0,3,foo_45580
1.0,2013-01-02,1.0,3,foo_45581
1.0,2013-01-02,1.0,3,foo_45582
1.0,2013-01-02,1.0,3,foo_45583
1.0,2013-01-02,1.0,3,foo_45584
1.0,2013-01-02,1.0,3,foo_45585
1.0,2013-01-02,1.0,3,foo_45586
1.0,2013-01-02,1.0,3,foo_45587
1.0,2013-01-02,1.0,3,foo_45588
1.0,2013-01-02,1.0,3,foo_45589
1.0,2013-01-02,1.0,3,foo_45590
1.0,2013-01-02,1.0,3,foo_45591
1.0,2013-01-02,1.0,3,foo_45592
1.0,2013-01-02,1.0,3,foo_45593
1.0,2013-01-02,1.0,3,foo_45594
1.0,2013-01-02,1.0,3,foo_45595
1.0,2013-01-02,1.0,3,foo_45596
1.0,2013-01-02,1.0,3,foo_45597
1.0,2013-01-02,1.0,3,foo_45598
1.0,2013-01-02,1.0,3,foo_45599
1.0,2013-01-02,1.0,3,foo_45600
1.0,2013-01-02,1.0,3,foo_45601
1.0,2013-01-02,1.0,3,foo_45602
1.0,2013-01-02,1.0,3,foo_45603
1.0,2013-01-02,1.0,3,foo_45604
1.0,2013-01-02,1.0,3,foo_45605
1.0,2013-01-02,1.0,3,foo_45606
1.0,2013-01-02,1.0,3,foo_45607
1.0,2013-01-02,1.0,3,foo_45608
1.0,2013-01-02,1.0,3,foo_45609
1.0,2013-01-02,1.0,3,foo_45610
1.0,2013-01-02,1.0,3,foo_45611
1.0,2013-01-02,1.0,3,foo_45612
1.0,2013-01-02,1.0,3,foo_45613
1.0,2013-01-02,1.0,3,foo_45614
1.0,2013-01-02,1.0,3,foo_45615
1.0,2013-01-02,1.0,3,foo_45616
1.0,2013-01-02,1.0,3,foo_45617
1.0,2013-01-02,1.0,3,foo_45618
1.0,2013-01-02,1.0,3,foo_45619
1.0,2013-01-02,1.0,3,foo_45620
1.0,2013-01-02,1.0,3,foo_45621
1.0,2013-01-02,1.0,3,foo_45622
1.0,2013-01-02,1.0,3,foo_45623
1.0,2013-01-02,1.0,3,foo_45624
1.0,2013-01-02,1.0,3,foo_45625
1.0,2013-01-02,1.0,3,foo_45626
1.0,2013-01-02,1.0,3,foo_45627
1.0,2013-01-02,1.0,3,foo_45628
1.0,2013-01-02,1.0,3,foo_45629
1.0,2013-01-02,1.0,3,foo_45630
1.0,2013-01-02,1.0,3,foo_45631
1.0,2013-01-02,1.0,3,foo_45632
1.0,2013-01-02,1.0,3,foo_45633
1.0,2013-01-02,1.0,3,foo_45634
1.0,2013-01-02,1.0,3,foo_45635
1.0,2013-01-02,1.0,3,foo_45636
1.0,2013-01-02,1.0,3,foo_45637
1.0,2013-01-02,1.0,3,foo_45638
1.0,2013-01-02,1.0,3,foo_45639
1.0,2013-01-02,1.0,3,foo_45640
1.0,2013-01-02,1.0,3,foo_45641
1.0,2013-01-02,1.0,3,foo_45642
1.0,2013-01-02,1.0,3,foo_45643
1.0,2013-01-02,1.0,3,foo_45644
1.0,2013-01-02,1.0,3,foo_45645
1.0,2013-01-02,1.0,3,foo_45646
1.0,2013-01-02,1.0,3,foo_45647
1.0,2013-01-02,1.0,3,foo_45648
1.0,2013-01-02,1.0,3,foo_45649
1.0,2013-01-02,1.0,3,foo_45650
1.0,2013-01-02,1.0,3,foo_45651
1.0,2013-01-02,1.0,3,foo_45652
1.0,2013-01-02,1.0,3,foo_45653
1.0,2013-01-02,1.0,3,foo_45654
1.0,2013-01-02,1.0,3,foo_45655
1.0,2013-01-02,1.0,3,foo_45656
1.0,2013-01-02,1.0,3,foo_45657
1.0,2013-01-02,1.0,3,foo_45658
1.0,2013-01-02,1.0,3,foo_45659
1.0,2013-01-02,1.0,3,foo_45660
1.0,2013-01-02,1.0,3,foo_45661
1.0,2013-01-02,1.0,3,foo_45662
1.0,2013-01-02,1.0,3,foo_45663
1.0,2013-01-02,1.0,3,foo_45664
1.0,2013-01-02,1.0,3,foo_45665
1.0,2013-01-02,1.0,3,foo_45666
1.0,2013-01-02,1.0,3,foo_45667
1.0,2013-01-02,1.0,3,foo_45668
1.0,2013-01-02,1.0,3,foo_45669
1.0,2013-01-02,1.0,3,foo_45670
1.0,2013-01-02,1.0,3,foo_45671
1.0,2013-01-02,1.0,3,foo_45672
1.0,2013-01-02,1.0,3,foo_45673
1.0,2013-01-02,1.0,3,foo_45674
1.0,2013-01-02,1.0,3,foo_45675
1.0,2013-01-02,1.0,3,foo_45676
1.0,2013-01-02,1.0,3,foo_45677
1.0,2013-01-02,1.0,3,foo_45678
1.0,2013-01-02,1.0,3,foo_45679
1.0,2013-01-02,1.0,3,foo_45680
1.0,2013-01-02,1.0,3,foo_45681
1.0,2013-01-02,1.0,3,foo_45682
1.0,2013-01-02,1.0,3,foo_45683
1.0,2013-01-02,1.0,3,foo_45684
1.0,2013-01-02,1.0,3,foo_45685
1.0,2013-01-02,1.0,3,foo_45686
1.0,2013-01-02,1.0,3,foo_45687
1.0,2013-01-02,1.0,3,foo_45688
1.0,2013-01-02,1.0,3,foo_45689
1.0,2013-01-02,1.0,3,foo_45690
1.0,2013-01-02,1.0,3,foo_45691
1.0,2013-01-02,1.0,3,foo_45692
1.0,2013-01-02,1.0,3,foo_45693
1.0,2013-01-02,1.0,3,foo_45694
1.0,2013-01-02,1.0,3,foo_45695
1.0,2013-01-02,1.0,3,foo_45696
1.0,2013-01-02,1.0,3,foo_45697
1.0,2013-01-02,1.0,3,foo_45698
1.0,2013-01-02,1.0,3,foo_45699
1.0,2013-01-02,1.0,3,foo_45700
1.0,2013-01-02,1.0,3,foo_45701
1.0,2013-01-02,1.0,3,foo_45702
1.0,2013-01-02,1.0,3,foo_45703
1.0,2013-01-02,1.0,3,foo_45704
1.0,2013-01-02,1.0,3,foo_45705
1.0,2013-01-02,1.0,3,foo_45706
1.0,2013-01-02,1.0,3,foo_45707
1.0,2013-01-02,1.0,3,foo_45708
1.0,2013-01-02,1.0,3,foo_45709
1.0,2013-01-02,1.0,3,foo_45710
1.0,2013-01-02,1.0,3,foo_45711
1.0,2013-01-02,1.0,3,foo_45712
1.0,2013-01-02,1.0,3,foo_45713
1.0,2013-01-02,1.0,3,foo_45714
1.0,2013-01-02,1.0,3,foo_45715
1.0,2013-01-02,1.0,3,foo_45716
1.0,2013-01-02,1.0,3,foo_45717
1.0,2013-01-02,1.0,3,foo_45718
1.0,2013-01-02,1.0,3,foo_45719
1.0,2013-01-02,1.0,3,foo_45720
1.0,2013-01-02,1.0,3,foo_45721
1.0,2013-01-02,1.0,3,foo_45722
1.0,2013-01-02,1.0,3,foo_45723
1.0,2013-01-02,1.0,3,foo_45724
1.0,2013-01-02,1.0,3,foo_45725
1.0,2013-01-02,1.0,3,foo_45726
1.0,2013-01-02,1.0,3,foo_45727
1.0,2013-01-02,1.0,3,foo_45728
1.0,2013-01-02,1.0,3,foo_45729
1.0,2013-01-02,1.0,3,foo_45730
1.0,2013-01-02,1.0,3,foo_45731
1.0,2013-01-02,1.0,3,foo_45732
1.0,2013-01-02,1.0,3,foo_45733
1.0,2013-01-02,1.0,3,foo_45734
1.0,2013-01-02,1.0,3,foo_45735
1.0,2013-01-02,1.0,3,foo_45736
1.0,2013-01-02,1.0,3,foo_45737
1.0,2013-01-02,1.0,3,foo_45738
1.0,2013-01-02,1.0,3,foo_45739
1.0,2013-01-02,1.0,3,foo_45740
1.0,2013-01-02,1.0,3,foo_45741
1.0,2013-01-02,1.0,3,foo_45742
1.0,2013-01-02,1.0,3,foo_45743
1.0,2013-01-02,1.0,3,foo_45744
1.0,2013-01-02,1.0,3,foo_45745
1.0,2013-01-02,1.0,3,foo_45746
1.0,2013-01-02,1.0,3,foo_45747
1.0,2013-01-02,1.0,3,foo_45748
1.0,2013-01-02,1.0,3,foo_45749
1.0,2013-01-02,1.0,3,foo_45750
1.0,2013-01-02,1.0,3,foo_45751
1.0,2013-01-02,1.0,3,foo_45752
1.0,2013-01-02,1.0,3,foo_45753
1.0,2013-01-02,1.0,3,foo_45754
1.0,2013-01-02,1.0,3,foo_45755
1.0,2013-01-02,1.0,3,foo_45756
1.0,2013-01-02,1.0,3,foo_45757
1.0,2013-01-02,1.0,3,foo_45758
1.0,2013-01-02,1.0,3,foo_45759
1.0,2013-01-02,1.0,3,foo_45760
1.0,2013-01-02,1.0,3,foo_45761
1.0,2013-01-02,1.0,3,foo_45762
1.0,2013-01-02,1.0,3,foo_45763
1.0,2013-01-02,1.0,3,foo_45764
1.0,2013-01-02,1.0,3,foo_45765
1.0,2013-01-02,1.0,3,foo_45766
1.0,2013-01-02,1.0,3,foo_45767
1.0,2013-01-02,1.0,3,foo_45768
1.0,2013-01-02,1.0,3,foo_45769
1.0,2013-01-02,1.0,3,foo_45770
1.0,2013-01-02,1.0,3,foo_45771
1.0,2013-01-02,1.0,3,foo_45772
1.0,2013-01-02,1.0,3,foo_45773
1.0,2013-01-02,1.0,3,foo_45774
1.0,2013-01-02,1.0,3,foo_45775
1.0,2013-01-02,1.0,3,foo_45776
1.0,2013-01-02,1.0,3,foo_45777
1.0,2013-01-02,1.0,3,foo_45778
1.0,2013-01-02,1.0,3,foo_45779
1.0,2013-01-02,1.0,3,foo_45780
1.0,2013-01-02,1.0,3,foo_45781
1.0,2013-01-02,1.0,3,foo_45782
1.0,2013-01-02,1.0,3,foo_45783
1.0,2013-01-02,1.0,3,foo_45784
1.0,2013-01-02,1.0,3,foo_45785
1.0,2013-01-02,1.0,3,foo_45786
1.0,2013-01-02,1.0,3,foo_45787
1.0,2013-01-02,1.0,3,foo_45788
1.0,2013-01-02,1.0,3,foo_45789
1.0,2013-01-02,1.0,3,foo_45790
1.0,2013-01-02,1.0,3,foo_45791
1.0,2013-01-02,1.0,3,foo_45792
1.0,2013-01-02,1.0,3,foo_45793
1.0,2013-01-02,1.0,3,foo_45794
1.0,2013-01-02,1.0,3,foo_45795
1.0,2013-01-02,1.0,3,foo_45796
1.0,2013-01-02,1.0,3,foo_45797
1.0,2013-01-02,1.0,3,foo_45798
1.0,2013-01-02,1.0,3,foo_45799
1.0,2013-01-02,1.0,3,foo_45800
1.0,2013-01-02,1.0,3,foo_45801
1.0,2013-01-02,1.0,3,foo_45802
1.0,2013-01-02,1.0,3,foo_45803
1.0,2013-01-02,1.0,3,foo_45804
1.0,2013-01-02,1.0,3,foo_45805
1.0,2013-01-02,1.0,3,foo_45806
1.0,2013-01-02,1.0,3,foo_45807
1.0,2013-01-02,1.0,3,foo_45808
1.0,2013-01-02,1.0,3,foo_45809
1.0,2013-01-02,1.0,3,foo_45810
1.0,2013-01-02,1.0,3,foo_45811
1.0,2013-01-02,1.0,3,foo_45812
1.0,2013-01-02,1.0,3,foo_45813
1.0,2013-01-02,1.0,3,foo_45814
1.0,2013-01-02,1.0,3,foo_45815
1.0,2013-01-02,1.0,3,foo_45816
1.0,2013-01-02,1.0,3,foo_45817
1.0,2013-01-02,1.0,3,foo_45818
1.0,2013-01-02,1.0,3,foo_45819
1.0,2013-01-02,1.0,3,foo_45820
1.0,2013-01-02,1.0,3,foo_45821
1.0,2013-01-02,1.0,3,foo_45822
1.0,2013-01-02,1.0,3,foo_45823
1.0,2013-01-02,1.0,3,foo_45824
1.0,2013-01-02,1.0,3,foo_45825
1.0,2013-01-02,1.0,3,foo_45826
1.0,2013-01-02,1.0,3,foo_45827
1.0,2013-01-02,1.0,3,foo_45828
1.0,2013-01-02,1.0,3,foo_45829
1.0,2013-01-02,1.0,3,foo_45830
1.0,2013-01-02,1.0,3,foo_45831
1.0,2013-01-02,1.0,3,foo_45832
1.0,2013-01-02,1.0,3,foo_45833
1.0,2013-01-02,1.0,3,foo_45834
1.0,2013-01-02,1.0,3,foo_45835
1.0,2013-01-02,1.0,3,foo_45836
1.0,2013-01-02,1.0,3,foo_45837
1.0,2013-01-02,1.0,3,foo_45838
1.0,2013-01-02,1.0,3,foo_45839
1.0,2013-01-02,1.0,3,foo_45840
1.0,2013-01-02,1.0,3,foo_45841
1.0,2013-01-02,1.0,3,foo_45842
1.0,2013-01-02,1.0,3,foo_45843
1.0,2013-01-02,1.0,3,foo_45844
1.0,2013-01-02,1.0,3,foo_45845
1.0,2013-01-02,1.0,3,foo_45846
1.0,2013-01-02,1.0,3,foo_45847
1.0,2013-01-02,1.0,3,foo_45848
1.0,2013-01-02,1.0,3,foo_45849
1.0,2013-01-02,1.0,3,foo_45850
1.0,2013-01-02,1.0,3,foo_45851
1.0,2013-01-02,1.0,3,foo_45852
1.0,2013-01-02,1.0,3,foo_45853
1.0,2013-01-02,1.0,3,foo_45854
1.0,2013-01-02,1.0,3,foo_45855
1.0,2013-01-02,1.0,3,foo_45856
1.0,2013-01-02,1.0,3,foo_45857
1.0,2013-01-02,1.0,3,foo_45858
1.0,2013-01-02,1.0,3,foo_45859
1.0,2013-01-02,1.0,3,foo_45860
1.0,2013-01-02,1.0,3,foo_45861
1.0,2013-01-02,1.0,3,foo_45862
1.0,2013-01-02,1.0,3,foo_45863
1.0,2013-01-02,1.0,3,foo_45864
1.0,2013-01-02,1.0,3,foo_45865
1.0,2013-01-02,1.0,3,foo_45866
1.0,2013-01-02,1.0,3,foo_45867
1.0,2013-01-02,1.0,3,foo_45868
1.0,2013-01-02,1.0,3,foo_45869
1.0,2013-01-02,1.0,3,foo_45870
1.0,2013-01-02,1.0,3,foo_45871
1.0,2013-01-02,1.0,3,foo_45872
1.0,2013-01-02,1.0,3,foo_45873
1.0,2013-01-02,1.0,3,foo_45874
1.0,2013-01-02,1.0,3,foo_45875
1.0,2013-01-02,1.0,3,foo_45876
1.0,2013-01-02,1.0,3,foo_45877
1.0,2013-01-02,1.0,3,foo_45878
1.0,2013-01-02,1.0,3,foo_45879
1.0,2013-01-02,1.0,3,foo_45880
1.0,2013-01-02,1.0,3,foo_45881
1.0,2013-01-02,1.0,3,foo_45882
1.0,2013-01-02,1.0,3,foo_45883
1.0,2013-01-02,1.0,3,foo_45884
1.0,2013-01-02,1.0,3,foo_45885
1.0,2013-01-02,1.0,3,foo_45886
1.0,2013-01-02,1.0,3,foo_45887
1.0,2013-01-02,1.0,3,foo_45888
1.0,2013-01-02,1.0,3,foo_45889
1.0,2013-01-02,1.0,3,foo_45890
1.0,2013-01-02,1.0,3,foo_45891
1.0,2013-01-02,1.0,3,foo_45892
1.0,2013-01-02,1.0,3,foo_45893
1.0,2013-01-02,1.0,3,foo_45894
1.0,2013-01-02,1.0,3,foo_45895
1.0,2013-01-02,1.0,3,foo_45896
1.0,2013-01-02,1.0,3,foo_45897
1.0,2013-01-02,1.0,3,foo_45898
1.0,2013-01-02,1.0,3,foo_45899
1.0,2013-01-02,1.0,3,foo_45900
1.0,2013-01-02,1.0,3,foo_45901
1.0,2013-01-02,1.0,3,foo_45902
1.0,2013-01-02,1.0,3,foo_45903
1.0,2013-01-02,1.0,3,foo_45904
1.0,2013-01-02,1.0,3,foo_45905
1.0,2013-01-02,1.0,3,foo_45906
1.0,2013-01-02,1.0,3,foo_45907
1.0,2013-01-02,1.0,3,foo_45908
1.0,2013-01-02,1.0,3,foo_45909
1.0,2013-01-02,1.0,3,foo_45910
1.0,2013-01-02,1.0,3,foo_45911
1.0,2013-01-02,1.0,3,foo_45912
1.0,2013-01-02,1.0,3,foo_45913
1.0,2013-01-02,1.0,3,foo_45914
1.0,2013-01-02,1.0,3,foo_45915
1.0,2013-01-02,1.0,3,foo_45916
1.0,2013-01-02,1.0,3,foo_45917
1.0,2013-01-02,1.0,3,foo_45918
1.0,2013-01-02,1.0,3,foo_45919
1.0,2013-01-02,1.0,3,foo_45920
1.0,2013-01-02,1.0,3,foo_45921
1.0,2013-01-02,1.0,3,foo_45922
1.0,2013-01-02,1.0,3,foo_45923
1.0,2013-01-02,1.0,3,foo_45924
1.0,2013-01-02,1.0,3,foo_45925
1.0,2013-01-02,1.0,3,foo_45926
1.0,2013-01-02,1.0,3,foo_45927
1.0,2013-01-02,1.0,3,foo_45928
1.0,2013-01-02,1.0,3,foo_45929
1.0,2013-01-02,1.0,3,foo_45930
1.0,2013-01-02,1.0,3,foo_45931
1.0,2013-01-02,1.0,3,foo_45932
1.0,2013-01-02,1.0,3,foo_45933
1.0,2013-01-02,1.0,3,foo_45934
1.0,2013-01-02,1.0,3,foo_45935
1.0,2013-01-02,1.0,3,foo_45936
1.0,2013-01-02,1.0,3,foo_45937
1.0,2013-01-02,1.0,3,foo_45938
1.0,2013-01-02,1.0,3,foo_45939
1.0,2013-01-02,1.0,3,foo_45940
1.0,2013-01-02,1.0,3,foo_45941
1.0,2013-01-02,1.0,3,foo_45942
1.0,2013-01-02,1.0,3,foo_45943
1.0,2013-01-02,1.0,3,foo_45944
1.0,2013-01-02,1.0,3,foo_45945
1.0,2013-01-02,1.0,3,foo_45946
1.0,2013-01-02,1.0,3,foo_45947
1.0,2013-01-02,1.0,3,foo_45948
1.0,2013-01-02,1.0,3,foo_45949
1.0,2013-01-02,1.0,3,foo_45950
1.0,2013-01-02,1.0,3,foo_45951
1.0,2013-01-02,1.0,3,foo_45952
1.0,2013-01-02,1.0,3,foo_45953
1.0,2013-01-02,1.0,3,foo_45954
1.0,2013-01-02,1.0,3,foo_45955
1.0,2013-01-02,1.0,3,foo_45956
1.0,2013-01-02,1.0,3,foo_45957
1.0,2013-01-02,1.0,3,foo_45958
1.0,2013-01-02,1.0,3,foo_45959
1.0,2013-01-02,1.0,3,foo_45960
1.0,2013-01-02,1.0,3,foo_45961
1.0,2013-01-02,1.0,3,foo_45962
1.0,2013-01-02,1.0,3,foo_45963
1.0,2013-01-02,1.0,3,foo_45964
1.0,2013-01-02,1.0,3,foo_45965
1.0,2013-01-02,1.0,3,foo_45966
1.0,2013-01-02,1.0,3,foo_45967
1.0,2013-01-02,1.0,3,foo_45968
1.0,2013-01-02,1.0,3,foo_45969
1.0,2013-01-02,1.0,3,foo_45970
1.0,2013-01-02,1.0,3,foo_45971
1.0,2013-01-02,1.0,3,foo_45972
1.0,2013-01-02,1.0,3,foo_45973
1.0,2013-01-02,1.0,3,foo_45974
1.0,2013-01-02,1.0,3,foo_45975
1.0,2013-01-02,1.0,3,foo_45976
1.0,2013-01-02,1.0,3,foo_45977
1.0,2013-01-02,1.0,3,foo_45978
1.0,2013-01-02,1.0,3,foo_45979
1.0,2013-01-02,1.0,3,foo_45980
1.0,2013-01-02,1.0,3,foo_45981
1.0,2013-01-02,1.0,3,foo_45982
1.0,2013-01-02,1.0,3,foo_45983
1.0,2013-01-02,1.0,3,foo_45984
1.0,2013-01-02,1.0,3,foo_45985
1.0,2013-01-02,1.0,3,foo_45986
1.0,2013-01-02,1.0,3,foo_45987
1.0,2013-01-02,1.0,3,foo_45988
1.0,2013-01-02,1.0,3,foo_45989
1.0,2013-01-02,1.0,3,foo_45990
1.0,2013-01-02,1.0,3,foo_45991
1.0,2013-01-02,1.0,3,foo_45992
1.0,2013-01-02,1.0,3,foo_45993
1.0,2013-01-02,1.0,3,foo_45994
1.0,2013-01-02,1.0,3,foo_45995
1.0,2013-01-02,1.0,3,foo_45996
1.0,2013-01-02,1.0,3,foo_45997
1.0,2013-01-02,1.0,3,foo_45998
1.0,2013-01-02,1.0,3,foo_45999
1.0,2013-01-02,1.0,3,foo_46000
1.0,2013-01-02,1.0,3,foo_46001
1.0,2013-01-02,1.0,3,foo_46002
1.0,2013-01-02,1.0,3,foo_46003
1.0,2013-01-02,1.0,3,foo_46004
1.0,2013-01-02,1.0,3,foo_46005
1.0,2013-01-02,1.0,3,foo_46006
1.0,2013-01-02,1.0,3,foo_46007
1.0,2013-01-02,1.0,3,foo_46008
1.0,2013-01-02,1.0,3,foo_46009
1.0,2013-01-02,1.0,3,foo_46010
1.0,2013-01-02,1.0,3,foo_46011
1.0,2013-01-02,1.0,3,foo_46012
1.0,2013-01-02,1.0,3,foo_46013
1.0,2013-01-02,1.0,3,foo_46014
1.0,2013-01-02,1.0,3,foo_46015
1.0,2013-01-02,1.0,3,foo_46016
1.0,2013-01-02,1.0,3,foo_46017
1.0,2013-01-02,1.0,3,foo_46018
1.0,2013-01-02,1.0,3,foo_46019
1.0,2013-01-02,1.0,3,foo_46020
1.0,2013-01-02,1.0,3,foo_46021
1.0,2013-01-02,1.0,3,foo_46022
1.0,2013-01-02,1.0,3,foo_46023
1.0,2013-01-02,1.0,3,foo_46024
1.0,2013-01-02,1.0,3,foo_46025
1.0,2013-01-02,1.0,3,foo_46026
1.0,2013-01-02,1.0,3,foo_46027
1.0,2013-01-02,1.0,3,foo_46028
1.0,2013-01-02,1.0,3,foo_46029
1.0,2013-01-02,1.0,3,foo_46030
1.0,2013-01-02,1.0,3,foo_46031
1.0,2013-01-02,1.0,3,foo_46032
1.0,2013-01-02,1.0,3,foo_46033
1.0,2013-01-02,1.0,3,foo_46034
1.0,2013-01-02,1.0,3,foo_46035
1.0,2013-01-02,1.0,3,foo_46036
1.0,2013-01-02,1.0,3,foo_46037
1.0,2013-01-02,1.0,3,foo_46038
1.0,2013-01-02,1.0,3,foo_46039
1.0,2013-01-02,1.0,3,foo_46040
1.0,2013-01-02,1.0,3,foo_46041
1.0,2013-01-02,1.0,3,foo_46042
1.0,2013-01-02,1.0,3,foo_46043
1.0,2013-01-02,1.0,3,foo_46044
1.0,2013-01-02,1.0,3,foo_46045
1.0,2013-01-02,1.0,3,foo_46046
1.0,2013-01-02,1.0,3,foo_46047
1.0,2013-01-02,1.0,3,foo_46048
1.0,2013-01-02,1.0,3,foo_46049
1.0,2013-01-02,1.0,3,foo_46050
1.0,2013-01-02,1.0,3,foo_46051
1.0,2013-01-02,1.0,3,foo_46052
1.0,2013-01-02,1.0,3,foo_46053
1.0,2013-01-02,1.0,3,foo_46054
1.0,2013-01-02,1.0,3,foo_46055
1.0,2013-01-02,1.0,3,foo_46056
1.0,2013-01-02,1.0,3,foo_46057
1.0,2013-01-02,1.0,3,foo_46058
1.0,2013-01-02,1.0,3,foo_46059
1.0,2013-01-02,1.0,3,foo_46060
1.0,2013-01-02,1.0,3,foo_46061
1.0,2013-01-02,1.0,3,foo_46062
1.0,2013-01-02,1.0,3,foo_46063
1.0,2013-01-02,1.0,3,foo_46064
1.0,2013-01-02,1.0,3,foo_46065
1.0,2013-01-02,1.0,3,foo_46066
1.0,2013-01-02,1.0,3,foo_46067
1.0,2013-01-02,1.0,3,foo_46068
1.0,2013-01-02,1.0,3,foo_46069
1.0,2013-01-02,1.0,3,foo_46070
1.0,2013-01-02,1.0,3,foo_46071
1.0,2013-01-02,1.0,3,foo_46072
1.0,2013-01-02,1.0,3,foo_46073
1.0,2013-01-02,1.0,3,foo_46074
1.0,2013-01-02,1.0,3,foo_46075
